House Id,Locality,House Type,Subtype,Price,Kitchen Type,Room Number,Area,Garden,Terrace,Swimming Pool,New Building
9532326,1081,house,house,475000,semi equipped,2,93,,true,,false
9532396,4400,house,house,182000,,3,369,210,true,,false
9532413,6031,apartment,apartment,299000,hyper equipped,4,,,true,,false
9532434,3090,house,villa,645000,installed,5,800,,true,,false
9532457,7100,house,house,120000,installed,3,90,40,true,,false
9532463,6000,house,house,335000,hyper equipped,3,600,,true,,true
9532473,1030,apartment,apartment,375000,installed,3,,,true,,false
9532485,4000,apartment,apartment,149000,not installed,1,,,,,false
9532491,1050,house,house,615000,installed,6,72,,true,,false
9532510,9810,house,house,378000,installed,3,600,300,true,,false
9532513,6000,house,house,350000,hyper equipped,4,600,500,true,,true
9532521,8210,house,house,935000,hyper equipped,5,7805,,true,,false
9532536,1160,apartment,apartment,420000,hyper equipped,3,,,true,,false
9532544,8500,apartment,apartment,267000,hyper equipped,3,,,true,,false
9532551,6790,apartment,apartment,110000,semi equipped,1,,177,,,false
9532585,1050,apartment,apartment,1190000,hyper equipped,3,,,true,,false
9532586,1000,house,apartment block,1095000,hyper equipped,5,152,60,true,,false
9532625,1000,house,house,599000,installed,4,260,198,true,,false
9532626,1020,house,house,599000,installed,4,260,198,true,,false
9532629,1020,apartment,apartment,235000,semi equipped,2,,,true,,false
9532630,1140,house,town house,575000,usa installed,4,200,100,true,,false
9532660,1030,house,house,380000,,4,0,,true,,false
9532683,8300,house,house,699000,hyper equipped,2,46,,,,false
9532687,2000,apartment,penthouse,895000,installed,3,,,true,,false
9532700,2018,apartment,apartment,392000,usa semi equipped,3,,,true,,true
9532701,2018,apartment,apartment,422000,usa hyper equipped,2,,,true,,true
9532733,1932,house,house,460000,usa hyper equipped,4,206,,true,,false
9532764,6700,house,house,550000,semi equipped,3,2900,2000,true,,false
9532774,1850,house,house,419000,installed,3,193,,true,,false
9532776,9170,house,house,159000,semi equipped,1,220,40,true,,false
9532827,2811,house,house,515000,installed,4,961,,,,false
9532851,8430,apartment,flat studio,149000,installed,1,,3,,,false
9532859,8860,apartment,duplex,205000,installed,3,,,true,,false
9532860,8860,apartment,apartment,145000,installed,1,,,,,false
9532861,8860,apartment,apartment,170000,installed,1,,,,,false
9532880,8540,house,house,338000,installed,3,356,75,true,,false
9532888,9280,apartment,apartment,229000,installed,3,,,,,false
9532893,1880,house,house,490000,semi equipped,4,824,,,,false
9532907,1730,house,farmhouse,1000000,,3,33878,,,,false
9532908,1730,house,country cottage,1000000,,3,33878,,,,false
9532931,9660,house,house,295000,installed,2,83,,,,false
9532956,1457,house,villa,550000,usa installed,3,898,574,true,,false
9533024,9800,apartment,apartment,305000,installed,2,,,true,,true
9533025,9800,apartment,apartment,287000,installed,2,,,true,,true
9533026,9800,apartment,apartment,284250,installed,2,,,true,,true
9533027,9800,apartment,apartment,284500,installed,2,,,true,,true
9533028,9800,apartment,apartment,338750,installed,2,,,true,,true
9533029,9800,apartment,apartment,298500,installed,2,,,true,,true
9533030,9800,apartment,apartment,289500,installed,2,,34,true,,true
9533044,8700,house,mixed use building,250000,not installed,0,100,,,,false
9533046,9990,house,house,539000,installed,3,800,,true,,false
9533075,9700,house,house,269000,,3,1000,,true,,false
9533078,9420,apartment,apartment,279000,,2,,,true,,false
9533105,9270,house,villa,535000,installed,5,750,,,,false
9533183,3550,apartment,duplex,324000,installed,3,,,true,,false
9533185,3500,apartment,apartment,174500,,2,,,,,false
9533186,3500,apartment,apartment,159500,,1,,,,,false
9533303,2800,apartment,apartment,329000,installed,2,,,true,,false
9533311,9320,house,town house,305000,installed,3,257,257,,,false
9533364,1970,house,villa,625000,hyper equipped,4,439,200,true,,false
9533365,3080,house,house,449000,not installed,3,480,300,true,,false
9533366,1150,house,villa,1550000,installed,7,780,400,true,,false
9533371,1410,apartment,apartment,412150,usa hyper equipped,3,,,true,,true
9533372,1410,apartment,apartment,417150,usa hyper equipped,3,,,true,,true
9533373,1420,apartment,apartment,417150,usa hyper equipped,3,,,true,,true
9533374,1420,apartment,apartment,412150,usa hyper equipped,3,,,true,,true
9533376,4140,house,villa,279500,installed,4,600,480,true,,false
9533378,4800,house,house,130000,semi equipped,5,45,,true,,false
9533381,1350,house,house,290000,installed,4,329,,true,,false
9533389,1040,house,house,550000,not installed,5,100,40,true,,false
9533390,4000,house,house,170000,installed,4,80,,,,false
9533427,5020,house,house,260000,installed,4,968,800,true,,false
9533461,8300,house,exceptional property,1750000,hyper equipped,4,260,,true,,false
9533464,9308,apartment,apartment,159000,installed,2,,,true,,false
9533482,4540,house,house,159000,installed,3,124,30,true,,false
9533494,1600,apartment,apartment,210000,,1,,,,,false
9533498,1080,house,house,230000,semi equipped,8,76,,,,false
9533531,3300,house,house,269000,hyper equipped,3,216,82,true,,false
9533533,3300,house,house,329000,hyper equipped,4,373,200,true,,false
9533534,1180,house,villa,2450000,hyper equipped,5,1960,1577,true,,false
9533541,1200,apartment,apartment,523000,usa hyper equipped,3,,,true,,true
9533543,1200,apartment,apartment,484000,usa hyper equipped,3,,,true,,true
9533545,1200,apartment,apartment,481000,usa hyper equipped,3,,,true,,true
9533548,4040,house,house,169000,semi equipped,4,130,,true,,false
9533559,1640,house,villa,1380000,hyper equipped,5,1900,1300,true,true,false
9533560,1410,house,villa,1380000,hyper equipped,5,1900,1200,true,true,false
9533562,6700,apartment,apartment,160000,hyper equipped,1,,,,,false
9533563,6870,house,house,295000,installed,5,1700,,true,,false
9533570,9600,house,house,189990,hyper equipped,3,94,,true,,false
9533571,9600,apartment,apartment,295000,installed,4,,,true,,false
9533576,1800,house,house,415000,semi equipped,3,183,,true,,false
9533593,2018,house,house,422000,usa semi equipped,3,136,54,true,,true
9533600,6840,house,house,259000,not installed,3,852,,true,,true
9533601,6890,house,house,199000,not installed,7,710,500,true,,false
9533602,6700,apartment,apartment,215000,installed,3,,,,,false
9533661,3960,apartment,apartment,169000,installed,2,,,,,false
9533683,5000,apartment,apartment,259000,installed,2,,,,,false
9533684,4557,house,house,339000,installed,3,1373,1298,true,,false
9533685,4557,house,house,339000,installed,3,1273,1198,true,,false
9533693,1620,house,house,330000,installed,3,1,,true,,false
9533694,1620,apartment,apartment,330000,installed,3,,,true,,false
9533697,9230,apartment,apartment,239000,usa hyper equipped,2,,,true,,false
9533699,8300,apartment,apartment,455000,usa hyper equipped,2,,,,,false
9533708,1040,house,apartment block,459000,installed,3,145,50,true,,false
9533721,2980,house,house,825000,hyper equipped,4,790,630,,true,false
9533745,8400,house,house,259000,installed,3,83,,true,,false
9533765,9300,house,house,299000,installed,4,257,,true,,false
9533798,9300,house,town house,299000,installed,4,257,,true,,false
9533803,4000,apartment,apartment,289000,usa hyper equipped,2,,,true,,false
9533808,1180,house,house,675000,hyper equipped,4,120,30,true,,false
9533832,6760,house,house,285000,hyper equipped,4,381,,true,,false
9533855,8300,apartment,ground floor,699000,hyper equipped,2,,,,,false
9533872,1861,house,villa,1280000,usa installed,4,3400,1,true,true,false
9533891,6000,apartment,apartment,165000,hyper equipped,1,,,true,,true
9533902,6000,apartment,apartment,255000,hyper equipped,2,,,true,,true
9533918,1060,apartment,apartment,650000,installed,3,,,true,,false
9533932,8970,house,house,219000,semi equipped,3,84,,true,,false
9533933,6000,apartment,penthouse,320000,hyper equipped,2,,,true,,true
9533961,9300,house,mixed use building,234000,hyper equipped,2,90,,true,,false
9533995,1180,apartment,apartment,449000,installed,2,,50,true,,false
9534007,4540,house,house,185000,not installed,2,375,,true,,false
9534008,4530,house,house,445000,installed,4,2800,2000,true,,false
9534011,9100,house,house,375000,usa hyper equipped,3,325,100,true,,false
9534091,8750,house,house,180000,semi equipped,4,325,,true,,false
9534111,6200,house,house,325000,,4,584,,true,,false
9534112,6200,house,house,325000,,4,591,,true,,false
9534130,3000,apartment,apartment,355000,installed,2,,,true,,false
9534131,3201,house,villa,395000,installed,3,483,,,,true
9534134,1000,apartment,apartment,185000,not installed,1,,,,,false
9534139,1650,apartment,apartment,200000,installed,1,,,true,,false
9534144,1630,apartment,apartment,285000,semi equipped,2,,,,,false
9534151,2660,apartment,apartment,165000,semi equipped,1,,,true,,false
9534153,4540,house,house,160000,semi equipped,2,310,225,true,,false
9534154,4500,house,house,89500,not installed,2,206,115,true,,false
9534157,4032,apartment,apartment,149000,installed,1,,,true,,false
9534158,9190,apartment,apartment,174000,installed,1,,,,,false
9534159,9190,apartment,apartment,215000,installed,2,,,,,false
9534160,9190,apartment,apartment,150000,installed,1,,,true,,false
9534161,9190,apartment,apartment,154000,installed,2,,,true,,false
9534169,1080,house,apartment block,595000,installed,9,89,16,,,false
9534192,9600,house,house,299900,installed,3,350,,true,,false
9534196,1200,apartment,apartment,330000,usa installed,2,,,true,,false
9534198,8550,house,house,245000,semi equipped,3,401,,,,false
9534217,7100,house,house,129000,semi equipped,3,106,,,,false
9534221,1050,apartment,apartment,161000,installed,1,,,,,false
9534222,1050,apartment,ground floor,198000,installed,1,,,true,,false
9534224,1050,apartment,apartment,295000,installed,2,,,,,false
9534226,9280,house,house,300000,installed,3,374,,true,,false
9534230,1950,house,villa,849000,hyper equipped,4,677,350,true,,false
9534235,4500,house,town house,199000,installed,2,253,208,true,,false
9534236,4280,apartment,penthouse,233900,installed,2,,,true,,false
9534289,8434,apartment,apartment,169000,semi equipped,2,,,,,false
9534303,1030,house,house,1625000,hyper equipped,7,1180,900,true,,false
9534304,8550,apartment,apartment,162000,semi equipped,2,,,true,,false
9534313,5377,house,house,299000,installed,2,1902,,true,,false
9534324,1090,house,house,565000,installed,4,367,,,,false
9534330,1040,apartment,flat studio,225000,hyper equipped,0,,,true,,false
9534331,3500,house,mansion,550000,installed,6,178,,true,,false
9534332,1410,house,villa,795000,usa hyper equipped,5,1248,1248,true,,false
9534352,8400,apartment,apartment,219000,installed,4,,,,,false
9534354,8400,house,house,219000,installed,4,70,,,,false
9534355,8400,house,apartment block,219000,installed,4,70,,,,false
9534364,2310,house,house,165000,installed,1,151,,,,false
9534367,1180,apartment,apartment,500000,hyper equipped,4,,,true,,false
9534379,1060,apartment,apartment,395000,,3,,,,,false
9534380,5170,house,house,370000,installed,3,1086,900,true,,false
9534381,8400,house,house,209000,,3,105,30,,,false
9534383,6850,house,house,179000,not installed,3,1450,,,,false
9534409,1082,house,town house,470000,installed,4,241,150,,,false
9534414,4360,apartment,apartment,190000,installed,2,,,true,,false
9534521,3391,house,house,389000,hyper equipped,5,642,,true,,false
9534522,3300,house,house,185000,not installed,5,1615,1400,true,,false
9534550,8800,apartment,apartment,169000,installed,1,,,true,,false
9534563,1150,house,villa,1650000,hyper equipped,5,600,,true,,false
9534627,1070,house,mixed use building,1150000,installed,7,340,,,,false
9534628,1082,house,house,550000,installed,4,0,,true,,false
9534646,9040,house,house,325000,,3,140,55,,,false
9534647,3700,house,house,230000,installed,3,735,307,true,,false
9534657,1390,house,villa,595000,usa installed,4,1136,,true,true,false
9534830,8490,house,villa,695000,semi equipped,3,2000,,,,false
9534839,8511,house,house,399000,hyper equipped,4,389,60,true,,false
9534841,1653,house,mixed use building,499000,not installed,2,335,,true,,false
9534843,1653,house,mixed use building,590000,semi equipped,5,362,,true,,false
9534851,1650,house,house,590000,semi equipped,5,362,,true,,false
9534857,1650,house,mixed use building,499000,not installed,2,335,,true,,false
9534859,1653,house,house,590000,semi equipped,5,362,,true,,false
9534860,1653,apartment,apartment,499000,not installed,2,,,true,,false
9534861,1650,house,mixed use building,590000,semi equipped,5,362,,true,,false
9534863,6900,house,house,269000,semi equipped,4,310,,,,false
9534870,1830,apartment,ground floor,237500,installed,1,,,true,,false
9534879,8710,house,house,289000,hyper equipped,4,129,,true,,false
9534880,8770,house,villa,465000,hyper equipped,4,645,,true,,false
9534881,8531,house,house,285000,semi equipped,3,462,155,true,,false
9534900,3290,house,mansion,350000,hyper equipped,4,140,,true,,false
9534949,8500,apartment,apartment,395250,installed,2,,,true,,false
9534950,8500,apartment,apartment,379500,installed,2,,,true,,false
9534969,8770,house,house,179000,hyper equipped,3,80,,,,false
9534970,1080,apartment,apartment,389000,hyper equipped,4,,,true,,false
9534997,2830,house,house,440000,installed,4,1315,,,,false
9535001,3890,house,house,325000,semi equipped,5,495,,,,false
9535012,8211,house,house,229000,installed,3,998,,,,false
9535042,9600,house,house,299900,installed,3,459,,,,false
9535092,1080,apartment,apartment,209000,installed,2,,,true,,false
9535099,5000,house,house,175000,not installed,3,213,,,,false
9535140,8930,house,house,249000,hyper equipped,3,350,,true,,false
9535157,8620,apartment,apartment,255000,installed,2,,,,,false
9535169,1180,house,house,599000,not installed,5,268,200,,,false
9535180,3500,apartment,apartment,179000,semi equipped,2,,,true,,false
9535391,2018,apartment,apartment,385000,installed,3,,,true,,false
9535400,8400,apartment,duplex,395000,installed,4,,,true,,false
9535450,9200,house,house,269000,hyper equipped,2,250,,true,,false
9535455,1150,house,house,1550000,semi equipped,7,460,360,true,,false
9535461,4020,house,apartment block,195000,not installed,3,60,,,,false
9535470,1060,apartment,apartment,169000,usa installed,1,,,true,,false
9535472,2000,apartment,apartment,1490000,hyper equipped,3,,,true,,false
9535486,1150,apartment,apartment,269000,semi equipped,1,,,true,,false
9535488,8300,house,villa,2290000,hyper equipped,4,658,658,true,true,false
9535506,4500,house,house,195000,semi equipped,5,550,450,true,,false
9535507,4210,apartment,ground floor,350000,installed,3,,300,true,,false
9535508,4210,house,house,350000,installed,3,450,300,true,,false
9535509,4171,house,house,210000,not installed,4,380,200,,,false
9535511,4171,apartment,apartment,210000,not installed,4,,200,,,false
9535517,4020,apartment,apartment,169000,installed,2,,,,,false
9535518,4000,apartment,apartment,169000,installed,2,,,,,false
9535521,1770,apartment,duplex,305000,,3,,,true,,true
9535522,1770,apartment,duplex,325000,hyper equipped,3,,,true,,true
9535542,1742,house,villa,570000,,4,2430,2200,true,,false
9535543,1180,apartment,apartment,985000,usa hyper equipped,3,,,true,,false
9535555,7134,house,house,249000,usa hyper equipped,3,190,,true,,false
9535557,6180,house,house,249900,hyper equipped,3,652,250,true,,false
9535570,7050,apartment,apartment,165000,installed,2,,,,,false
9535578,4031,house,villa,1150000,usa installed,13,2778,2778,true,,false
9535597,5030,apartment,apartment,65000,,1,,,true,,false
9535598,1040,apartment,apartment,240000,not installed,1,,,true,,false
9535680,6720,house,house,649000,installed,5,1602,,true,,false
9535681,6870,house,house,230000,usa semi equipped,3,1000,,true,,false
9535697,1420,house,house,449000,installed,2,630,489,true,,false
9535701,5060,house,house,165000,semi equipped,3,400,,true,,false
9535744,1190,apartment,apartment,138000,not installed,1,,,,,false
9535799,1040,house,house,990000,hyper equipped,6,16,50,true,,false
9535807,4540,house,house,295000,,5,1069,,,,false
9535811,1160,apartment,apartment,345000,hyper equipped,2,,500,true,,false
9535864,9300,apartment,apartment,229000,semi equipped,2,,,true,,false
9535867,3520,apartment,duplex,349990,installed,2,,,true,,false
9535934,9870,house,house,315000,installed,3,338,,true,,false
9535935,8790,apartment,apartment,298500,installed,2,,,true,,false
9535966,1500,apartment,penthouse,369000,,3,,,true,,false
9536030,9000,apartment,apartment,249500,installed,2,,,true,,false
9536032,1190,house,house,779000,installed,5,145,35,true,,false
9536046,2620,house,house,310000,installed,2,282,70,true,,false
9536051,1000,apartment,apartment,425000,,2,,,true,,false
9536053,1150,house,house,1050000,hyper equipped,4,1514,1000,true,,false
9536058,1050,apartment,apartment,830000,usa hyper equipped,2,,,true,,false
9536059,1050,apartment,penthouse,2600000,hyper equipped,4,,,true,,false
9536060,1000,apartment,penthouse,3500000,usa hyper equipped,3,,,true,true,false
9536080,8470,house,house,279000,hyper equipped,3,240,,true,,false
9536093,8790,house,house,485000,installed,3,400,,true,,false
9536095,8790,house,house,445000,installed,4,400,,true,,false
9536096,8790,house,house,298000,,3,240,,true,,false
9536097,8790,house,house,398000,installed,3,652,,true,,false
9536119,8600,house,house,375000,installed,4,844,630,true,,false
9536131,4500,house,house,249000,installed,3,400,700,true,,false
9536135,2811,house,house,425000,semi equipped,2,1100,700,,,false
9536148,1480,house,house,255000,installed,3,80,,true,,false
9536149,1430,house,house,255000,installed,3,0,,true,,false
9536158,1421,house,villa,445000,installed,3,817,,true,,false
9536163,1150,house,house,390000,not installed,2,95,,true,,false
9536182,5020,house,house,395000,installed,4,518,350,true,,false
9536191,2870,house,villa,595000,hyper equipped,5,2870,1800,true,,false
9536234,9470,apartment,apartment,279000,installed,3,,,true,,false
9536254,8300,apartment,apartment,517000,installed,2,,,true,,false
9536261,6762,house,house,169000,semi equipped,3,529,400,true,,false
9536281,1780,house,house,385000,semi equipped,4,674,,true,,false
9536298,8500,house,house,235000,semi equipped,3,335,55,true,,false
9536299,8790,apartment,apartment,399000,usa hyper equipped,3,,,true,,false
9536421,1083,house,town house,498000,,4,84,30,,,false
9536450,1160,apartment,ground floor,395000,,3,,,true,,false
9536458,8400,house,house,519000,hyper equipped,5,127,,true,,false
9536498,4520,house,country cottage,249000,usa semi equipped,2,780,630,,,false
9536499,1180,apartment,apartment,895000,usa hyper equipped,3,,,true,,false
9536515,1400,apartment,apartment,330000,installed,3,,,true,,false
9536552,9880,house,house,445000,,4,566,566,true,,false
9536586,3010,house,house,549000,,3,1116,1,true,,false
9536587,1081,apartment,ground floor,179000,installed,1,,60,true,,false
9536612,1160,house,house,465000,hyper equipped,2,237,178,true,,false
9536626,2960,house,villa,518000,,4,880,400,true,,false
9536679,8800,apartment,apartment,235000,usa hyper equipped,2,,,true,true,true
9536694,3090,apartment,apartment,380000,,2,,,,,false
9536709,6001,house,mansion,149000,installed,4,265,,true,,false
9536727,1200,apartment,apartment,265000,installed,2,,,true,,false
9536730,1770,house,mixed use building,394000,hyper equipped,2,428,,true,,false
9536747,4040,apartment,apartment,96000,not installed,4,,,,,false
9536760,6887,house,house,112000,semi equipped,3,170,,,,false
9536762,4217,house,house,310000,installed,2,2122,1900,true,,false
9536763,1341,house,house,325000,semi equipped,3,712,597,true,,false
9536764,1070,apartment,apartment,320000,usa installed,3,,,true,,false
9536787,1420,apartment,duplex,329000,installed,3,,,true,,false
9536790,1070,apartment,apartment,495000,installed,3,,,,,false
9536829,9000,apartment,apartment,425000,installed,3,,,true,,false
9536886,8400,apartment,apartment,149000,installed,1,,,true,,false
9536901,8400,apartment,apartment,189000,installed,1,,,true,,false
9536908,1050,house,house,665000,installed,5,100,27,true,,false
9536915,1180,apartment,apartment,690000,installed,3,,,true,,false
9536936,7971,apartment,duplex,150000,installed,2,,,,,false
9536959,1140,house,house,665000,usa hyper equipped,3,184,90,true,,false
9537034,8920,house,house,190000,semi equipped,4,290,,true,,false
9537035,9230,house,house,339000,hyper equipped,3,156,65,,,false
9537041,1000,apartment,apartment,625000,usa hyper equipped,2,,,true,,false
9537048,1400,house,villa,40000,installed,3,602,258,true,,false
9537067,2000,apartment,penthouse,849000,installed,2,,,true,,false
9537099,1420,apartment,apartment,240000,usa hyper equipped,1,,,true,,false
9537100,1050,apartment,apartment,275000,not installed,1,,,true,,false
9537101,1050,apartment,apartment,275000,not installed,1,,,true,,false
9537188,4430,apartment,apartment,169000,,1,,,true,,false
9537202,1500,house,house,299000,semi equipped,3,175,,,,false
9537275,9600,house,house,235000,installed,2,170,,,,false
9537379,1180,apartment,apartment,349900,usa hyper equipped,3,,,true,,true
9537382,1620,apartment,apartment,349900,usa hyper equipped,3,,,true,,true
9537390,1030,apartment,loft,540000,usa hyper equipped,2,,,true,,false
9537396,1050,apartment,apartment,395000,hyper equipped,3,,,,,false
9537406,8790,house,villa,835000,installed,5,798,,true,true,false
9537407,8790,house,villa,835000,installed,5,798,,true,true,false
9537408,8710,house,house,265000,,3,295,,true,,false
9537418,8800,apartment,apartment,159500,hyper equipped,1,,,,,false
9537420,2530,apartment,ground floor,725000,hyper equipped,2,,,true,,false
9537428,6150,house,house,199000,not installed,2,2151,,,,false
9537438,8340,house,house,299000,installed,5,380,,true,,false
9537442,1800,apartment,apartment,189000,not installed,2,,,true,,false
9537443,1800,apartment,apartment,179000,not installed,2,,,,,false
9537444,1800,apartment,apartment,185000,not installed,2,,,,,false
9537445,1040,apartment,apartment,239000,not installed,1,,,,,false
9537446,1040,apartment,apartment,329000,hyper equipped,1,,60,true,,false
9537451,1030,apartment,apartment,200000,semi equipped,1,,,,,false
9537455,1050,apartment,apartment,549000,hyper equipped,1,,,true,,false
9537461,3272,house,house,422000,installed,3,800,,true,,false
9537581,4420,house,apartment block,295000,not installed,4,0,42,,,false
9537587,2830,house,house,445000,installed,3,595,,true,,false
9537653,2540,house,house,395000,semi equipped,3,605,,true,,false
9537670,1200,apartment,apartment,340000,installed,2,,,true,,false
9537677,7822,house,other property,290000,semi equipped,5,920,,true,,false
9537695,1020,apartment,apartment,230000,semi equipped,2,,,true,,false
9537710,1083,apartment,apartment,185000,hyper equipped,1,,,true,,false
9537717,9140,apartment,apartment,585000,hyper equipped,2,,,true,,false
9537718,6280,house,villa,60000,semi equipped,3,1058,,,,false
9537728,6224,house,house,175000,installed,2,634,,,,false
9537738,8400,house,house,349000,installed,4,0,,true,,false
9537740,8920,house,house,225000,installed,4,566,485,true,,false
9537782,7090,apartment,apartment,229000,hyper equipped,2,,,true,,true
9537794,1190,apartment,penthouse,350000,usa hyper equipped,2,,,true,,false
9537805,8210,house,house,439000,installed,3,944,,true,,false
9537821,1880,house,house,299000,semi equipped,5,1062,,,,false
9537830,9820,house,house,349000,installed,3,201,,,,false
9537831,9000,apartment,apartment,440000,installed,3,,,,,false
9537839,1410,apartment,apartment,350000,,3,,,true,,true
9537852,8650,house,house,280000,installed,3,400,,true,,false
9537886,1030,apartment,apartment,364000,hyper equipped,3,,,true,,false
9537893,1640,apartment,apartment,549000,usa hyper equipped,2,,,true,,false
9537897,8430,apartment,duplex,275000,hyper equipped,2,,,true,,false
9537910,1180,apartment,apartment,279000,usa hyper equipped,2,,,,,false
9537913,3090,house,bungalow,695000,usa hyper equipped,4,935,450,true,,false
9537914,3090,house,house,395000,semi equipped,3,651,250,true,,false
9537938,1420,apartment,apartment,514500,usa hyper equipped,3,,,true,,false
9537952,4540,house,house,295000,installed,4,565,565,true,,false
9537964,8700,house,house,180000,installed,2,97,,true,,false
9538023,1050,apartment,penthouse,690000,hyper equipped,3,,,true,,false
9538041,2660,apartment,penthouse,139000,semi equipped,1,,,true,,false
9538048,1880,house,house,389000,,3,343,273,true,,false
9538049,3000,apartment,flat studio,135000,installed,0,,,,,false
9538060,3500,house,house,549500,installed,3,250,,true,,false
9538072,2620,house,house,215000,semi equipped,2,116,,,,false
9538073,4041,house,house,115000,not installed,2,224,,,,false
9538102,1030,house,house,495000,not installed,4,91,,true,,false
9538105,2400,apartment,apartment,227000,usa hyper equipped,2,,,true,,true
9538170,3200,house,house,440000,semi equipped,5,1092,,true,,false
9538177,5020,house,house,259000,installed,3,1017,577,,,false
9538198,9700,apartment,apartment,199000,installed,2,,,true,,false
9538203,1000,apartment,apartment,395000,not installed,3,,,true,,false
9538217,8301,house,house,360000,semi equipped,3,236,,true,,false
9538223,9280,house,house,334000,installed,4,201,,true,,false
9538263,1420,apartment,penthouse,537500,usa hyper equipped,2,,,true,,false
9538279,9000,house,house,1150000,installed,4,132,,true,,false
9538282,1070,apartment,penthouse,310000,hyper equipped,2,,,true,,false
9538284,2610,house,house,649000,hyper equipped,3,271,161,true,,false
9538303,6060,house,house,220000,installed,3,296,,true,,false
9538304,5310,house,house,290000,installed,3,1164,1164,,,false
9538305,5030,house,house,195000,semi equipped,3,1207,907,,,false
9538311,2200,apartment,apartment,249745,,3,,,true,,true
9538338,9810,apartment,apartment,338500,,3,,,true,,true
9538349,1050,apartment,apartment,625000,,4,,,true,,false
9538366,9680,house,house,529000,,3,1734,,true,,false
9538367,9680,house,villa,529000,,3,1734,,true,,false
9538369,9700,apartment,apartment,315000,,4,,,true,,false
9538375,8620,apartment,apartment,299000,installed,4,,,,,false
9538445,8720,house,house,275000,installed,3,115,,true,,false
9538466,2930,house,villa,1465000,installed,4,1914,,true,,false
9538614,1140,apartment,apartment,185000,semi equipped,1,,,true,,false
9538649,1030,apartment,duplex,360000,usa hyper equipped,3,,,true,,false
9538666,1420,apartment,ground floor,335500,usa hyper equipped,2,,,true,,false
9538713,9968,apartment,apartment,275000,hyper equipped,2,,,true,,false
9538724,2640,house,mixed use building,1190000,hyper equipped,3,618,,true,,false
9538725,2140,apartment,apartment,259000,hyper equipped,2,,,true,,false
9538726,2020,apartment,apartment,298000,hyper equipped,2,,,true,,false
9538727,2100,apartment,apartment,215000,hyper equipped,2,,,true,,false
9538728,2018,apartment,apartment,298000,hyper equipped,2,,,true,,false
9538729,2600,apartment,apartment,290000,hyper equipped,2,,,true,,false
9538730,2140,apartment,apartment,215000,installed,2,,,,,false
9538737,9300,house,house,259000,hyper equipped,2,200,,true,,false
9538738,9620,house,house,295000,hyper equipped,3,1072,,true,,false
9538739,9420,house,house,269000,hyper equipped,3,225,100,true,,false
9538747,4032,apartment,apartment,168000,semi equipped,2,,,true,,false
9538762,1170,house,house,815000,installed,4,231,100,,,false
9538782,1932,apartment,apartment,325000,installed,3,,,true,true,false
9538783,1200,house,house,2495000,hyper equipped,7,564,390,true,,false
9538784,1200,house,apartment block,1195000,usa hyper equipped,5,0,,true,,false
9538796,4000,apartment,apartment,295000,installed,2,,,true,,false
9538797,4651,house,villa,469000,hyper equipped,6,850,850,true,,false
9538805,1200,apartment,ground floor,449000,hyper equipped,3,,25,true,,false
9538814,7860,house,house,220000,semi equipped,3,125,,,,false
9538815,9600,house,house,250000,,4,50,,,,false
9538816,9600,house,mixed use building,250000,,4,50,,,,false
9538817,7140,house,house,190000,not installed,5,156,,,,false
9538820,4500,house,house,110000,not installed,2,650,590,,,false
9538844,2550,house,house,385000,usa hyper equipped,3,334,120,true,,false
9538847,1190,apartment,flat studio,195000,,1,,,,,false
9538848,3000,apartment,penthouse,485000,usa hyper equipped,3,,,true,,false
9538858,1050,apartment,apartment,389000,hyper equipped,2,,,true,,false
9538909,1180,apartment,penthouse,1500000,usa hyper equipped,3,,,true,,true
9538910,1180,apartment,penthouse,1450000,hyper equipped,2,,,true,,true
9538911,1050,apartment,penthouse,1100000,hyper equipped,3,,,true,,true
9538931,1780,apartment,duplex,349000,usa semi equipped,2,,,,,false
9538932,9970,house,house,298000,usa installed,3,511,130,true,,false
9538933,1540,house,villa,450000,usa hyper equipped,4,1280,,true,,false
9538935,1640,house,villa,1380000,hyper equipped,5,1900,1500,true,true,false
9538947,8300,apartment,ground floor,745000,hyper equipped,2,,,true,,false
9538956,3300,house,mixed use building,185000,,3,130,14,true,,false
9538963,6700,apartment,apartment,349000,installed,2,,,true,,true
9539073,1731,apartment,apartment,249000,installed,2,,,true,,false
9539074,1700,house,house,319000,semi equipped,3,650,,true,,false
9539103,6032,house,house,315000,,6,1000,800,true,,false
9539114,1950,house,house,460000,usa installed,4,268,,true,,false
9539118,4101,house,house,269000,installed,3,515,300,true,,true
9539123,8500,house,house,279000,installed,3,496,330,true,,false
9539156,1150,apartment,apartment,695000,not installed,3,,,true,,false
9539164,1060,apartment,ground floor,350000,semi equipped,2,,,,,false
9539172,4130,apartment,apartment,195000,,3,,90,true,,false
9539197,1090,apartment,apartment,249000,,2,,,true,,false
9539201,2000,apartment,apartment,385000,usa installed,1,,,true,,false
9539204,1000,apartment,apartment,449000,,3,,,true,,false
9539211,1070,house,apartment block,505000,semi equipped,4,150,80,true,,false
9539222,4431,house,house,195000,,2,164,,,,false
9539241,2640,house,house,425000,semi equipped,3,300,,,,false
9539244,1150,house,villa,1650000,,5,620,,true,,true
9539253,1180,apartment,apartment,690000,,3,,,true,,false
9539313,2100,apartment,apartment,279000,semi equipped,4,,,true,,false
9539337,2610,house,house,495000,hyper equipped,5,211,100,,,false
